"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCOAH_00000900","PCOAH_00000900-t30_1","Plasmodium coatneyi Hackeri","CP016239:428,325..431,734(+)","SICA antigen","no","null","PCOAH_00000900","null","SICA antigen","1","CP016239:428325..431734(+)","CP016239","254","OG6r1_100005","56","6","6","1","null","null","forward","protein coding","No","2217"
"PCOAH_00000910","PCOAH_00000910-t30_1","Plasmodium coatneyi Hackeri","CP016239:432,731..433,650(-)","KIR protein","no","null","PCOAH_00000910","null","KIR protein","1","CP016239:432731..433650(-)","CP016239","1","OG6r1_103593","9","3","3","1","null","null","reverse","protein coding","No","627"
"PCOAH_00000920","PCOAH_00000920-t30_1","Plasmodium coatneyi Hackeri","CP016239:436,162..437,137(-)","KIR protein","no","null","PCOAH_00000920","null","KIR protein","1","CP016239:436162..437137(-)","CP016239","6","OG6r1_104413","3","2","2","1","null","null","reverse","protein coding","No","831"
"PCOAH_00000930","PCOAH_00000930-t30_1","Plasmodium coatneyi Hackeri","CP016239:442,777..443,613(-)","Uncharacterized protein","no","null","PCOAH_00000930","null","Uncharacterized protein","1","CP016239:442777..443613(-)","CP016239","3","OG6r1_102871","8","2","2","1","null","null","reverse","protein coding","No","753"
"PCOAH_00000940","PCOAH_00000940-t30_1","Plasmodium coatneyi Hackeri","CP016239:445,521..446,533(-)","Uncharacterized protein","no","null","PCOAH_00000940","null","Uncharacterized protein","1","CP016239:445521..446533(-)","CP016239","8","OG6r1_100146","36","2","2","1","null","null","reverse","protein coding","No","846"
"PCOAH_00000950","PCOAH_00000950-t30_1","Plasmodium coatneyi Hackeri","CP016239:448,197..449,950(-)","KIR protein","no","null","PCOAH_00000950","null","KIR protein","1","CP016239:448197..449950(-)","CP016239","0","OG6r1_118944","3","3","3","1","null","null","reverse","protein coding","No","1458"
"PCOAH_00000960","PCOAH_00000960-t30_1","Plasmodium coatneyi Hackeri","CP016239:452,555..456,304(-)","POP1-like nucleolar ribonuclease","no","null","PCOAH_00000960","null","POP1-like nucleolar ribonuclease","1","CP016239:452555..456304(-)","CP016239","44","OG6_103108","0","4","4","1","null","null","reverse","protein coding","No","3285"
"PCOAH_00000970","PCOAH_00000970-t30_1","Plasmodium coatneyi Hackeri","CP016239:457,836..461,967(-)","Lysophospholipase-like protein","no","null","PCOAH_00000970","null","Lysophospholipase-like protein","1","CP016239:457836..461967(-)","CP016239","449","OG6_100231","12","2","2","1","null","null","reverse","protein coding","No","2751"
"PCOAH_00000980","PCOAH_00000980-t30_1","Plasmodium coatneyi Hackeri","CP016239:463,818..464,015(+)","Uncharacterized protein","no","null","PCOAH_00000980","null","Uncharacterized protein","1","CP016239:463818..464015(+)","CP016239","43","OG6_533655","0","1","1","1","null","null","forward","protein coding","No","198"
"PCOAH_00000990","PCOAH_00000990-t30_1","Plasmodium coatneyi Hackeri","CP016239:464,439..472,330(-)","Uncharacterized protein","no","null","PCOAH_00000990","null","Uncharacterized protein","1","CP016239:464439..472330(-)","CP016239","43","OG6_113142","0","5","5","1","null","null","reverse","protein coding","No","6642"
"PCOAH_00001000","PCOAH_00001000-t30_1","Plasmodium coatneyi Hackeri","CP016239:473,390..483,156(-)","Uncharacterized protein","no","null","PCOAH_00001000","null","Uncharacterized protein","1","CP016239:473390..483156(-)","CP016239","44","OG6_532630","0","8","8","1","null","null","reverse","protein coding","No","8955"
"PCOAH_00001010","PCOAH_00001010-t30_1","Plasmodium coatneyi Hackeri","CP016239:484,548..486,053(+)","Uncharacterized protein","no","null","PCOAH_00001010","null","Uncharacterized protein","1","CP016239:484548..486053(+)","CP016239","43","OG6_533083","0","1","1","1","null","null","forward","protein coding","No","1506"
"PCOAH_00001020","PCOAH_00001020-t30_1","Plasmodium coatneyi Hackeri","CP016239:487,567..492,666(+)","Uncharacterized protein","no","null","PCOAH_00001020","null","Uncharacterized protein","1","CP016239:487567..492666(+)","CP016239","30","OG6_110458","0","1","1","1","null","null","forward","protein coding","No","5100"
"PCOAH_00001030","PCOAH_00001030-t30_1","Plasmodium coatneyi Hackeri","CP016239:495,229..501,811(+)","SICA antigen","no","null","PCOAH_00001030","null","SICA antigen","1","CP016239:495229..501811(+)","CP016239","0","OG6_238869","0","9","9","1","null","null","forward","protein coding","No","4551"
"PCOAH_00001040","PCOAH_00001040-t30_1","Plasmodium coatneyi Hackeri","CP016239:506,521..508,022(-)","CYIR protein","no","null","PCOAH_00001040","null","CYIR protein","1","CP016239:506521..508022(-)","CP016239","1","OG6r1_103593","9","3","3","1","null","null","reverse","protein coding","No","1110"
"PCOAH_00001050","PCOAH_00001050-t30_1","Plasmodium coatneyi Hackeri","CP016239:510,747..511,739(-)","Phosphatidate cytidylyltransferase","no","null","PCOAH_00001050","null","Phosphatidate cytidylyltransferase","1","CP016239:510747..511739(-)","CP016239","40","OG6_139508","0","4","4","1","null","null","reverse","protein coding","No","615"
"PCOAH_00001060","PCOAH_00001060-t30_1","Plasmodium coatneyi Hackeri","CP016239:512,472..513,668(+)","DNA repair protein","no","null","PCOAH_00001060","null","DNA repair protein","1","CP016239:512472..513668(+)","CP016239","44","OG6_104388","0","1","1","1","null","null","forward","protein coding","No","1197"
"PCOAH_00001070","PCOAH_00001070-t30_1","Plasmodium coatneyi Hackeri","CP016239:513,941..515,308(-)","Uncharacterized protein","no","null","PCOAH_00001070","null","Uncharacterized protein","1","CP016239:513941..515308(-)","CP016239","43","OG6_139507","0","5","5","1","null","null","reverse","protein coding","No","831"
"PCOAH_00001080","PCOAH_00001080-t30_1","Plasmodium coatneyi Hackeri","CP016239:516,375..517,761(-)","60S ribosomal protein L34-A","no","null","PCOAH_00001080","null","60S ribosomal protein L34-A","1","CP016239:516404..517360(-)","CP016239","45","OG6_100855","0","2","2","1","29","401","reverse","protein coding","No","883"
"PCOAH_00001090","PCOAH_00001090-t30_1","Plasmodium coatneyi Hackeri","CP016239:519,591..520,509(-)","Uncharacterized protein","no","null","PCOAH_00001090","null","Uncharacterized protein","1","CP016239:519591..520509(-)","CP016239","6","OG6r1_107940","0","2","2","1","null","null","reverse","protein coding","No","831"
"PCOAH_00001100","PCOAH_00001100-t30_1","Plasmodium coatneyi Hackeri","CP016239:521,244..522,319(-)","Uncharacterized protein","no","null","PCOAH_00001100","null","Uncharacterized protein","1","CP016239:521244..522319(-)","CP016239","33","OG6_176149","0","2","2","1","null","null","reverse","protein coding","No","1029"
"PCOAH_00001110","PCOAH_00001110-t30_1","Plasmodium coatneyi Hackeri","CP016239:522,825..523,964(+)","50S ribosomal protein L1","no","null","PCOAH_00001110","null","50S ribosomal protein L1","1","CP016239:522825..523964(+)","CP016239","88","OG6_100942","1","1","1","1","null","null","forward","protein coding","No","1140"
"PCOAH_00001120","PCOAH_00001120-t30_1","Plasmodium coatneyi Hackeri","CP016239:524,554..527,886(-)","Cell division cycle ATPase","no","null","PCOAH_00001120","null","Cell division cycle ATPase","1","CP016239:524554..527886(-)","CP016239","120","OG6_102053","2","1","1","1","null","null","reverse","protein coding","No","3333"
"PCOAH_00001130","PCOAH_00001130-t30_1","Plasmodium coatneyi Hackeri","CP016239:529,872..530,420(-)","Uncharacterized protein","no","null","PCOAH_00001130","null","Uncharacterized protein","1","CP016239:529872..530420(-)","CP016239","44","OG6_129584","0","1","1","1","null","null","reverse","protein coding","No","549"
"PCOAH_00001140","PCOAH_00001140-t30_1","Plasmodium coatneyi Hackeri","CP016239:533,316..535,886(+)","Uncharacterized protein","no","null","PCOAH_00001140","null","Uncharacterized protein","1","CP016239:533316..535886(+)","CP016239","43","OG6_532621","0","1","1","1","null","null","forward","protein coding","No","2571"
"PCOAH_00001150","PCOAH_00001150-t30_1","Plasmodium coatneyi Hackeri","CP016239:539,322..539,980(+)","KIR protein","no","null","PCOAH_00001150","null","KIR protein","1","CP016239:539322..539980(+)","CP016239","0","OG6r1_335556","0","3","3","1","null","null","forward","protein coding","No","384"
"PCOAH_00001160","PCOAH_00001160-t30_1","Plasmodium coatneyi Hackeri","CP016239:543,888..545,031(+)","KIR-like protein","no","null","PCOAH_00001160","null","KIR-like protein","1","CP016239:543888..545031(+)","CP016239","0","OG6r1_106547","7","2","2","1","null","null","forward","protein coding","No","852"
"PCOAH_00001170","PCOAH_00001170-t30_1","Plasmodium coatneyi Hackeri","CP016239:546,302..546,946(-)","SICA antigen","no","null","PCOAH_00001170","null","SICA antigen","1","CP016239:546302..546946(-)","CP016239","3","OG6r1_100050","75","2","2","1","null","null","reverse","protein coding","No","468"
"PCOAH_00001180","PCOAH_00001180-t30_1","Plasmodium coatneyi Hackeri","CP016239:550,973..552,326(+)","KIR-like protein","no","null","PCOAH_00001180","null","KIR-like protein","1","CP016239:550973..552326(+)","CP016239","54","OG6r1_100030","55","2","2","1","null","null","forward","protein coding","No","852"
"PCOAH_00001190","PCOAH_00001190-t30_1","Plasmodium coatneyi Hackeri","CP016239:553,837..554,079(-)","hypothetical protein","no","null","PCOAH_00001190","null","hypothetical protein","1","CP016239:553837..554079(-)","CP016239","0","OG6r1_102350","12","1","1","1","null","null","reverse","protein coding","No","243"
"PCOAH_00001200","PCOAH_00001200-t30_1","Plasmodium coatneyi Hackeri","CP016239:554,888..558,288(-)","SICA antigen","no","null","PCOAH_00001200","null","SICA antigen","1","CP016239:554888..558288(-)","CP016239","254","OG6r1_100005","56","6","6","1","null","null","reverse","protein coding","No","2406"
"PCOAH_00001210","PCOAH_00001210-t30_1","Plasmodium coatneyi Hackeri","CP016239:559,451..560,686(-)","hypothetical protein","no","null","PCOAH_00001210","null","hypothetical protein","1","CP016239:559451..560686(-)","CP016239","0","OG6r1_102349","12","2","2","1","null","null","reverse","protein coding","No","978"
"PCOAH_00001220","PCOAH_00001220-t30_1","Plasmodium coatneyi Hackeri","CP016239:566,933..567,311(+)","hypothetical protein","no","null","PCOAH_00001220","null","hypothetical protein","1","CP016239:566933..567311(+)","CP016239","44","OG6_100900","1","2","2","1","null","null","forward","protein coding","No","351"
"PCOAH_00001230","PCOAH_00001230-t30_1","Plasmodium coatneyi Hackeri","CP016239:577,290..577,757(+)","Uncharacterized protein","no","null","PCOAH_00001230","null","Uncharacterized protein","1","CP016239:577290..577757(+)","CP016239","41","OG6_533105","0","1","1","1","null","null","forward","protein coding","No","468"
"PCOAH_00001240","PCOAH_00001240-t30_1","Plasmodium coatneyi Hackeri","CP016239:578,093..580,226(-)","Sin3 associated polypeptide p18-like protein","no","null","PCOAH_00001240","null","Sin3 associated polypeptide p18-like protein","1","CP016239:578093..580226(-)","CP016239","43","OG6_103126","0","2","2","1","null","null","reverse","protein coding","No","1968"
"PCOAH_00001250","PCOAH_00001250-t30_1","Plasmodium coatneyi Hackeri","CP016239:583,329..585,368(+)","Regulator of chromosome condensation","no","null","PCOAH_00001250","null","Regulator of chromosome condensation","1","CP016239:583329..585368(+)","CP016239","59","OG6_100545","1","1","1","1","null","null","forward","protein coding","No","2040"
"PCOAH_00001260","PCOAH_00001260-t30_1","Plasmodium coatneyi Hackeri","CP016239:587,624..588,870(-)","Uncharacterized protein","no","null","PCOAH_00001260","null","Uncharacterized protein","1","CP016239:587624..588607(-)","CP016239","45","OG6_102500","0","2","2","1","null","263","reverse","protein coding","No","1139"
"PCOAH_00001270","PCOAH_00001270-t30_1","Plasmodium coatneyi Hackeri","CP016239:589,608..590,496(-)","Uncharacterized protein","no","null","PCOAH_00001270","null","Uncharacterized protein","1","CP016239:589608..590496(-)","CP016239","46","OG6_102041","0","3","3","1","null","null","reverse","protein coding","No","711"
"PCOAH_00001280","PCOAH_00001280-t30_1","Plasmodium coatneyi Hackeri","CP016239:593,205..594,830(+)","Eukaryotic aspartyl protease","no","null","PCOAH_00001280","null","Eukaryotic aspartyl protease","1","CP016239:593205..594830(+)","CP016239","91","OG6_119797","1","1","1","1","null","null","forward","protein coding","No","1626"
"PCOAH_00001290","PCOAH_00001290-t30_1","Plasmodium coatneyi Hackeri","CP016239:595,603..599,845(-)","Uncharacterized protein","no","null","PCOAH_00001290","null","Uncharacterized protein","1","CP016239:595603..599845(-)","CP016239","39","OG6_532464","0","2","2","1","null","null","reverse","protein coding","No","4077"
"PCOAH_00001300","PCOAH_00001300-t30_1","Plasmodium coatneyi Hackeri","CP016239:600,839..604,075(-)","Uncharacterized protein","no","null","PCOAH_00001300","null","Uncharacterized protein","1","CP016239:600839..604075(-)","CP016239","44","OG6_128391","0","1","1","1","null","null","reverse","protein coding","No","3237"
"PCOAH_00001310","PCOAH_00001310-t30_1","Plasmodium coatneyi Hackeri","CP016239:604,962..606,392(-)","Tyrosyl-trna synthetase","no","null","PCOAH_00001310","null","Tyrosyl-trna synthetase","1","CP016239:604962..606392(-)","CP016239","44","OG6_101224","0","3","3","1","null","null","reverse","protein coding","No","1158"
"PCOAH_00001320","PCOAH_00001320-t30_1","Plasmodium coatneyi Hackeri","CP016239:607,567..609,061(+)","26S proteasome non-ATPase regulatory subunit 4","no","null","PCOAH_00001320","null","26S proteasome non-ATPase regulatory subunit 4","1","CP016239:607567..609061(+)","CP016239","44","OG6_102002","0","2","2","1","null","null","forward","protein coding","No","1395"
"PCOAH_00001330","PCOAH_00001330-t30_1","Plasmodium coatneyi Hackeri","CP016239:609,524..610,673(+)","DegP-like serine protease 1","no","null","PCOAH_00001330","null","DegP-like serine protease 1","1","CP016239:609524..610673(+)","CP016239","3","OG6r1_118945","0","2","2","1","null","null","forward","protein coding","No","999"
"PCOAH_00001340","PCOAH_00001340-t30_1","Plasmodium coatneyi Hackeri","CP016239:611,134..613,152(-)","Glutathione synthetase","no","null","PCOAH_00001340","null","Glutathione synthetase","1","CP016239:611134..613152(-)","CP016239","43","OG6_101596","1","1","1","1","null","null","reverse","protein coding","No","2019"
"PCOAH_00001350","PCOAH_00001350-t30_1","Plasmodium coatneyi Hackeri","CP016239:613,775..618,036(+)","Uncharacterized protein","no","null","PCOAH_00001350","null","Uncharacterized protein","1","CP016239:613775..618036(+)","CP016239","41","OG6_121475","0","5","5","1","null","null","forward","protein coding","No","3744"
"PCOAH_00001360","PCOAH_00001360-t30_1","Plasmodium coatneyi Hackeri","CP016239:618,835..620,445(-)","Proteasome subunit alpha type 6","no","null","PCOAH_00001360","null","Proteasome subunit alpha type 6","1","CP016239:618835..620100(-)","CP016239","44","OG6_102240","0","3","3","1","null","345","reverse","protein coding","No","1128"
"PCOAH_00001370","PCOAH_00001370-t30_1","Plasmodium coatneyi Hackeri","CP016239:621,192..622,383(-)","Uncharacterized protein","no","null","PCOAH_00001370","null","Uncharacterized protein","1","CP016239:621192..622383(-)","CP016239","44","OG6_102109","0","5","5","1","null","null","reverse","protein coding","No","618"
"PCOAH_00001380","PCOAH_00001380-t30_1","Plasmodium coatneyi Hackeri","CP016239:623,736..624,609(-)","Rab family","no","null","PCOAH_00001380","null","Rab family","1","CP016239:623736..624609(-)","CP016239","43","OG6_101993","0","3","3","1","null","null","reverse","protein coding","No","606"
"PCOAH_00001390","PCOAH_00001390-t30_1","Plasmodium coatneyi Hackeri","CP016239:626,927..628,311(-)","Uncharacterized protein","no","null","PCOAH_00001390","null","Uncharacterized protein","1","CP016239:626927..628311(-)","CP016239","45","OG6_532519","0","2","2","1","null","null","reverse","protein coding","No","1233"
"PCOAH_00001400","PCOAH_00001400-t30_1","Plasmodium coatneyi Hackeri","CP016239:629,586..633,162(+)","RNA helicase","no","null","PCOAH_00001400","null","RNA helicase","1","CP016239:629586..633162(+)","CP016239","33","OG6_134689","0","2","2","1","null","null","forward","protein coding","No","3501"
"PCOAH_00001410","PCOAH_00001410-t30_1","Plasmodium coatneyi Hackeri","CP016239:633,451..635,028(-)","Gas41-like protein","no","null","PCOAH_00001410","null","Gas41-like protein","1","CP016239:633451..635017(-)","CP016239","38","OG6_102192","0","8","8","1","null","11","reverse","protein coding","No","662"
