"Id" "label" "source" "subfam" "expt" "I1.2" "I1.4" "I1.8" "I2.5" "I2" "I3" "I4" "I6"
"141" 141 "ERX1787318_ERR1717084_Siegal20_NODE_3691_length_1139_cov_12.3183_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 3 4 5 13 13 13 13 11
"142" 142 "ERX1787318_ERR1717084_Siegal20_NODE_3396_length_1293_cov_5.90307_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 0 0 0 0 0 0 0 0
"143" 143 "ERX1787318_ERR1717084_Siegal20_NODE_2483_length_2143_cov_17.9023_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 7 9 8 9 9 11 15
"144" 144 "ERX1787318_ERR1717084_Siegal20_NODE_3043_length_1527_cov_5.99049_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 6 8 7 8 97 97 89
"145" 145 "ERX1787318_ERR1717084_Siegal20_NODE_3410_length_1287_cov_7.69318_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 14 19 2 69 79 85
"146" 146 "ERX1787318_ERR1717084_Siegal20_NODE_3707_length_1133_cov_7.82653_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 10
"147" 147 "ERX1787318_ERR1717084_Siegal20_NODE_4010_length_998_cov_4.06469_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 6 8 7 8 7 7 8
"148" 148 "ERX1787318_ERR1717084_Siegal20_NODE_3939_length_1026_cov_4.19876_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 7 9 73 58 85 91 106
"149" 149 "ERX1787318_ERR1717084_Siegal20_NODE_2626_length_1945_cov_15.0905_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 10
"150" 150 "ERX1787318_ERR1717084_Siegal20_NODE_3923_length_1030_cov_3.61231_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 10
"151" 151 "ERX1787318_ERR1717084_Siegal20_NODE_1695_length_3993_cov_27.1709_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 0 0 0 0 0 0 0 0
"152" 152 "ERX1787318_ERR1717084_Siegal20_NODE_2689_length_1872_cov_4.95817_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 14 16 17 25 24 103
"153" 153 "ERX1787318_ERR1717084_Siegal20_NODE_1605_length_4285_cov_6.68038_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 17 2 54 2 50 48 50
"154" 154 "ERX1787318_ERR1717084_Siegal20_NODE_3977_length_1011_cov_4.28766_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 4
"155" 155 "ERX1787318_ERR1717084_Siegal20_NODE_2659_length_1899_cov_12.9642_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 3 4 5 13 13 13 13 11
"156" 156 "ERX1787318_ERR1717084_Siegal20_NODE_3925_length_1029_cov_5.23717_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 10 19 27 34 29 31 29 30
"157" 157 "ERX1787318_ERR1717084_Siegal20_NODE_3635_length_1168_cov_7.98922_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 6
"158" 158 "ERX1787318_ERR1717084_Siegal20_NODE_1217_length_5665_cov_44.9743_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 58 32
"159" 159 "ERX1787318_ERR1717084_Siegal20_NODE_2622_length_1950_cov_4.13351_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 9 2 2 2 2 2 4
"160" 160 "ERX1787318_ERR1717084_Siegal20_NODE_4390_length_868_cov_8.64699_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 10
"161" 161 "ERX1787318_ERR1717084_Siegal20_NODE_2348_length_2363_cov_5.09749_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 24 40 35 41 41 40
"162" 162 "ERX1787318_ERR1717084_Siegal20_NODE_2894_length_1642_cov_5.81474_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 14 16 17 76 84 93
"163" 163 "ERX1787318_ERR1717084_Siegal20_NODE_2681_length_1877_cov_14.7283_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 12 20 15 17 18 19
"164" 164 "ERX1787318_ERR1717084_Siegal20_NODE_4019_length_996_cov_3.11265_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 6
"165" 165 "ERX1787318_ERR1717084_Siegal20_NODE_4818_length_749_cov_2.39914_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 10
"166" 166 "ERX1787318_ERR1717084_Siegal20_NODE_3295_length_1350_cov_5.98147_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 6
"167" 167 "ERX1787318_ERR1717084_Siegal20_NODE_4186_length_937_cov_5.94785_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 6
"168" 168 "ERX1787318_ERR1717084_Siegal20_NODE_3456_length_1260_cov_21.6315_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 9 15 20 23 20 19 19 23
"169" 169 "ERX1787318_ERR1717084_Siegal20_NODE_2644_length_1921_cov_5.65059_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 6 8 10 82 10 103 109 114
"170" 170 "ERX1787318_ERR1717084_Siegal20_NODE_3835_length_1072_cov_6.40806_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 12
"171" 171 "ERX1787318_ERR1717084_Siegal20_NODE_2310_length_2429_cov_7.14322_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 6 27 47 67 55 80 87 100
"172" 172 "ERX1787318_ERR1717084_Siegal20_NODE_2509_length_2116_cov_9.32508_3" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 11 10 10
"173" 173 "ERX1787318_ERR1717084_Siegal20_NODE_3814_length_1077_cov_5.15264_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 38 44 42 44 43 61
"174" 174 "ERX1787318_ERR1717084_Siegal20_NODE_5130_length_673_cov_2.65534_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 16 21 27 24 32 32 41
"175" 175 "ERX1787318_ERR1717084_Siegal20_NODE_4062_length_976_cov_3.05863_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 13 17 18 18 16 16 17
"176" 176 "ERX1787318_ERR1717084_Siegal20_NODE_2616_length_1957_cov_17.0431_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 6 8 10 17 10 22 22 24
"177" 177 "ERX1787318_ERR1717084_Siegal20_NODE_3783_length_1094_cov_2.60154_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 6
"178" 178 "ERX1787318_ERR1717084_Siegal20_NODE_3951_length_1021_cov_2.9089_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 14 16 17 25 24 104
"179" 179 "ERX1787318_ERR1717084_Siegal20_NODE_2283_length_2500_cov_132.449_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 6 8 10 17 10 22 22 24
"180" 180 "ERX1787318_ERR1717084_Siegal20_NODE_2222_length_2627_cov_30.3907_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 13 17 18 18 16 16 17
"181" 181 "ERX1787318_ERR1717084_Siegal20_NODE_4119_length_956_cov_4.27858_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 6
"182" 182 "ERX1787318_ERR1717084_Siegal20_NODE_3182_length_1425_cov_44.2869_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 13 17 18 18 16 16 17
"183" 183 "ERX1787318_ERR1717084_Siegal20_NODE_4977_length_708_cov_6.61715_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 7 14 18 22 19 20 20 20
"184" 184 "ERX1787318_ERR1717084_Siegal20_NODE_4707_length_779_cov_2.45442_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 6
"185" 185 "ERX1787318_ERR1717084_Siegal20_NODE_177_length_15708_cov_189.321_4" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 2 10 16 29 27 29 28 28
"186" 186 "ERX1787318_ERR1717084_Siegal20_NODE_3438_length_1267_cov_4.42657_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 4 3 3 3 3 4 4 12
"187" 187 "ERX1787318_ERR1717084_Siegal20_NODE_3731_length_1121_cov_5.54972_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 7 14 56 94 70 119 138 174
"188" 188 "ERX1787318_ERR1717084_Siegal20_NODE_3452_length_1262_cov_23.1226_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 6 8 10 17 10 22 22 24
"189" 189 "ERX1787318_ERR1717084_Siegal20_NODE_2269_length_2523_cov_42.8517_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 3 2 29 36 32 33 35 33
"190" 190 "ERX1787318_ERR1717084_Siegal20_NODE_1699_length_3981_cov_13.9269_2" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 9 15 20 88 66 111 127 159
"191" 191 "ERX1787318_ERR1717084_Siegal20_NODE_1605_length_4285_cov_6.68038_3" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 1 1 2 54 2 50 48 50
"192" 192 "ERX1787318_ERR1717084_Siegal20_NODE_4551_length_821_cov_2.33029_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 8 11 37 50 44 53 53 52
"193" 193 "ERX1787318_ERR1717084_Siegal20_NODE_2731_length_1825_cov_14.5734_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 7 14 18 22 19 20 20 20
"194" 194 "ERX1787318_ERR1717084_Siegal20_NODE_4597_length_807_cov_6.22739_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 9 15 52 81 64 102 114 139
"195" 195 "ERX1787318_ERR1717084_Siegal20_NODE_3402_length_1290_cov_4.1085_1" "ERX1787318_ERR1717084_Siegal20" "assembled" "Siegal20" 10 28 48 72 56 83 101 117
"196" 196 "ERX1787319_ERR1717085_Siegal20_NODE_2035_length_2987_cov_13.1855_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 32 35 37 36 37 36
"197" 197 "ERX1787319_ERR1717085_Siegal20_NODE_2413_length_2155_cov_7.16619_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"198" 198 "ERX1787319_ERR1717085_Siegal20_NODE_2350_length_2251_cov_8.96903_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"199" 199 "ERX1787319_ERR1717085_Siegal20_NODE_1559_length_4340_cov_16.6574_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 7 6 7 6 6 5
"200" 200 "ERX1787319_ERR1717085_Siegal20_NODE_2848_length_1519_cov_9.9112_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"201" 201 "ERX1787319_ERR1717085_Siegal20_NODE_1886_length_3382_cov_19.2979_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 7 6 7 6 6 5
"202" 202 "ERX1787319_ERR1717085_Siegal20_NODE_2694_length_1714_cov_6.54611_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"203" 203 "ERX1787319_ERR1717085_Siegal20_NODE_2556_length_1913_cov_3.176_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"204" 204 "ERX1787319_ERR1717085_Siegal20_NODE_1536_length_4412_cov_6.42047_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 4
"205" 205 "ERX1787319_ERR1717085_Siegal20_NODE_1541_length_4393_cov_9.71946_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"206" 206 "ERX1787319_ERR1717085_Siegal20_NODE_1392_length_4991_cov_16.5912_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"207" 207 "ERX1787319_ERR1717085_Siegal20_NODE_3002_length_1375_cov_10.2417_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"208" 208 "ERX1787319_ERR1717085_Siegal20_NODE_1423_length_4822_cov_17.9553_3" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 86
"209" 209 "ERX1787319_ERR1717085_Siegal20_NODE_2012_length_3050_cov_3.80534_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 58 32
"210" 210 "ERX1787319_ERR1717085_Siegal20_NODE_3014_length_1363_cov_1.9052_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"211" 211 "ERX1787319_ERR1717085_Siegal20_NODE_3359_length_1103_cov_3.17366_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"212" 212 "ERX1787319_ERR1717085_Siegal20_NODE_2005_length_3072_cov_14.6258_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"213" 213 "ERX1787319_ERR1717085_Siegal20_NODE_3001_length_1377_cov_4.77837_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 4 4 3 3 2
"214" 214 "ERX1787319_ERR1717085_Siegal20_NODE_2036_length_2987_cov_4.38813_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 56 2 48 38 58
"215" 215 "ERX1787319_ERR1717085_Siegal20_NODE_1819_length_3535_cov_4.08678_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 7 6 7 49 47 46
"216" 216 "ERX1787319_ERR1717085_Siegal20_NODE_2558_length_1910_cov_7.38706_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 24 6 7 39 39 38
"217" 217 "ERX1787319_ERR1717085_Siegal20_NODE_2800_length_1572_cov_6.2149_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 18
"218" 218 "ERX1787319_ERR1717085_Siegal20_NODE_4186_length_713_cov_4.49088_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"219" 219 "ERX1787319_ERR1717085_Siegal20_NODE_2222_length_2542_cov_31.0044_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 21 2 18 17 29
"220" 220 "ERX1787319_ERR1717085_Siegal20_NODE_3504_length_1003_cov_2.46203_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"221" 221 "ERX1787319_ERR1717085_Siegal20_NODE_3198_length_1211_cov_21.1721_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 5 6 5 5 3
"222" 222 "ERX1787319_ERR1717085_Siegal20_NODE_2261_length_2431_cov_18.8737_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 7 14 14 15 15 16
"223" 223 "ERX1787319_ERR1717085_Siegal20_NODE_2687_length_1726_cov_13.2729_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 21 2 18 17 29
"224" 224 "ERX1787319_ERR1717085_Siegal20_NODE_2679_length_1742_cov_1.8441_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 32
"225" 225 "ERX1787319_ERR1717085_Siegal20_NODE_2142_length_2753_cov_20.7617_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 21 2 18 17 29
"226" 226 "ERX1787319_ERR1717085_Siegal20_NODE_2523_length_1965_cov_3.78429_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 52 15 92 99 115
"227" 227 "ERX1787319_ERR1717085_Siegal20_NODE_3067_length_1320_cov_8.35731_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 18
"228" 228 "ERX1787319_ERR1717085_Siegal20_NODE_1715_length_3817_cov_18.7905_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"229" 229 "ERX1787319_ERR1717085_Siegal20_NODE_2999_length_1378_cov_7.77173_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 18
"230" 230 "ERX1787319_ERR1717085_Siegal20_NODE_1639_length_4069_cov_8.04559_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 19 2 27 55 55
"231" 231 "ERX1787319_ERR1717085_Siegal20_NODE_2851_length_1514_cov_43.0322_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 4 4 3 3 2
"232" 232 "ERX1787319_ERR1717085_Siegal20_NODE_2654_length_1775_cov_3.58953_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 25
"233" 233 "ERX1787319_ERR1717085_Siegal20_NODE_3261_length_1163_cov_3.2509_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 4
"234" 234 "ERX1787319_ERR1717085_Siegal20_NODE_3702_length_893_cov_3.59905_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"235" 235 "ERX1787319_ERR1717085_Siegal20_NODE_1987_length_3136_cov_9.0792_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 13 13 13 13 11
"236" 236 "ERX1787319_ERR1717085_Siegal20_NODE_3039_length_1345_cov_2.29302_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 19 2 27 60 60
"237" 237 "ERX1787319_ERR1717085_Siegal20_NODE_3224_length_1189_cov_12.1173_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 4 4 3 3 2
"238" 238 "ERX1787319_ERR1717085_Siegal20_NODE_3160_length_1238_cov_6.63905_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 5 6 5 5 3
"239" 239 "ERX1787319_ERR1717085_Siegal20_NODE_1539_length_4398_cov_20.332_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 15 15 16 21 21 22
"240" 240 "ERX1787319_ERR1717085_Siegal20_NODE_3202_length_1210_cov_8.28312_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 6 7 6 6 5
"241" 241 "ERX1787319_ERR1717085_Siegal20_NODE_2375_length_2209_cov_8.039_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 15 15 16 56 49 44
"242" 242 "ERX1787319_ERR1717085_Siegal20_NODE_1943_length_3232_cov_10.8174_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 24 40 35 41 41 40
"243" 243 "ERX1787319_ERR1717085_Siegal20_NODE_2226_length_2538_cov_14.4172_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 5 6 5 5 3
"244" 244 "ERX1787319_ERR1717085_Siegal20_NODE_1287_length_5419_cov_18.9087_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 29 36 32 33 35 33
"245" 245 "ERX1787319_ERR1717085_Siegal20_NODE_2725_length_1669_cov_2.37856_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 15 15 16 21 21 22
"246" 246 "ERX1787319_ERR1717085_Siegal20_NODE_2438_length_2117_cov_4.24539_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 14 16 17 25 24 103
"247" 247 "ERX1787319_ERR1717085_Siegal20_NODE_2040_length_2979_cov_3.27941_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 33 30 28 63 71 77
"248" 248 "ERX1787319_ERR1717085_Siegal20_NODE_2626_length_1816_cov_13.7291_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 4 4 3 3 2
"249" 249 "ERX1787319_ERR1717085_Siegal20_NODE_2549_length_1926_cov_6.92624_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 4 4 72 68 72
"250" 250 "ERX1787319_ERR1717085_Siegal20_NODE_3264_length_1162_cov_6.60614_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 5 5 6 9 5 8 8 7
"251" 251 "ERX1787319_ERR1717085_Siegal20_NODE_2668_length_1762_cov_5.61687_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 25
"252" 252 "ERX1787319_ERR1717085_Siegal20_NODE_2562_length_1906_cov_5.27175_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 5 6 5 5 3
"253" 253 "ERX1787319_ERR1717085_Siegal20_NODE_2067_length_2917_cov_11.29_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 12 20 15 17 18 19
"254" 254 "ERX1787319_ERR1717085_Siegal20_NODE_1975_length_3158_cov_3.84177_3" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 4
"255" 255 "ERX1787319_ERR1717085_Siegal20_NODE_3791_length_854_cov_3.86733_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"256" 256 "ERX1787319_ERR1717085_Siegal20_NODE_3631_length_931_cov_2.38014_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 32
"257" 257 "ERX1787319_ERR1717085_Siegal20_NODE_2267_length_2402_cov_13.6221_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 4 4 3 3 2
"258" 258 "ERX1787319_ERR1717085_Siegal20_NODE_1869_length_3425_cov_10.7792_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 12 43 39 43 42 43
"259" 259 "ERX1787319_ERR1717085_Siegal20_NODE_2101_length_2841_cov_4.6967_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 14 16 17 25 24 62
"260" 260 "ERX1787319_ERR1717085_Siegal20_NODE_2859_length_1507_cov_5.36983_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 1 1 1 1 1 1
"261" 261 "ERX1787319_ERR1717085_Siegal20_NODE_4416_length_635_cov_10.6672_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 26 31 26 30 27 27
"262" 262 "ERX1787319_ERR1717085_Siegal20_NODE_1852_length_3471_cov_8.92477_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 12 35 41 38 42 51 47
"263" 263 "ERX1787319_ERR1717085_Siegal20_NODE_2828_length_1536_cov_2.43417_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 5 5 28 37 31 34 36 34
"264" 264 "ERX1787319_ERR1717085_Siegal20_NODE_2340_length_2262_cov_47.0634_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 36 32 30 58 61 120
"265" 265 "ERX1787319_ERR1717085_Siegal20_NODE_773_length_8445_cov_24.9325_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 5 6 5 5 3
"266" 266 "ERX1787319_ERR1717085_Siegal20_NODE_1373_length_5083_cov_31.5446_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 36 32 30 58 61 110
"267" 267 "ERX1787319_ERR1717085_Siegal20_NODE_1838_length_3489_cov_5.659_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 21 2 18 17 54
"268" 268 "ERX1787319_ERR1717085_Siegal20_NODE_2483_length_2041_cov_7.91541_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 38 44 42 44 43 61
"269" 269 "ERX1787319_ERR1717085_Siegal20_NODE_1715_length_3817_cov_18.7905_2" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 2 4 32 30 61 69 73
"270" 270 "ERX1787319_ERR1717085_Siegal20_NODE_2507_length_1997_cov_5.7863_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 3 4 5 5 6 5 5 3
"271" 271 "ERX1787319_ERR1717085_Siegal20_NODE_4016_length_772_cov_2.00837_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 2 6 8 7 8 7 7 8
"272" 272 "ERX1787319_ERR1717085_Siegal20_NODE_2161_length_2702_cov_6.99207_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 33 30 28 60 63 67
"273" 273 "ERX1787319_ERR1717085_Siegal20_NODE_2911_length_1457_cov_3.54208_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 13 11 12 12 12 13
"274" 274 "ERX1787319_ERR1717085_Siegal20_NODE_3057_length_1324_cov_3.36249_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 2 6 8 7 8 7 7 8
"275" 275 "ERX1787319_ERR1717085_Siegal20_NODE_1975_length_3158_cov_3.84177_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 4
"276" 276 "ERX1787319_ERR1717085_Siegal20_NODE_4321_length_666_cov_4.29296_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 4
"277" 277 "ERX1787319_ERR1717085_Siegal20_NODE_1423_length_4822_cov_17.9553_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 2 2 2 2 2 86
"278" 278 "ERX1787319_ERR1717085_Siegal20_NODE_4283_length_683_cov_2.61465_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 5 5 6 10 5 10 9 9
"279" 279 "ERX1787319_ERR1717085_Siegal20_NODE_2488_length_2031_cov_8.79909_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 2 7 9 8 9 9 11 15
"280" 280 "ERX1787319_ERR1717085_Siegal20_NODE_3836_length_835_cov_2.27308_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 2 18 25 28 25 28 25 26
"281" 281 "ERX1787319_ERR1717085_Siegal20_NODE_3161_length_1238_cov_8.0279_1" "ERX1787319_ERR1717085_Siegal20" "assembled" "Siegal20" 1 1 14 19 2 69 79 85
