label,Id,source,subfam,expt,30pid25lngthI1.2,30pid25lngthI1.4,30pid25lngthI1.8,30pid25lngthI2,30pid25lngthI2.5,30pid25lngthI3,30pid25lngthI4,30pid25lngthI6
ERX1787318_ERR1717084_Siegal20_NODE_3977_length_1011_cov_4.28766_1,154,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,4
ERX1787318_ERR1717084_Siegal20_NODE_2659_length_1899_cov_12.9642_1,155,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,3,4,5,13,13,13,13,11
ERX1787318_ERR1717084_Siegal20_NODE_3925_length_1029_cov_5.23717_1,156,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,10,19,27,29,34,31,29,30
ERX1787318_ERR1717084_Siegal20_NODE_3635_length_1168_cov_7.98922_1,157,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,6
ERX1787318_ERR1717084_Siegal20_NODE_1217_length_5665_cov_44.9743_1,158,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,2,2,2,2,58,32
ERX1787318_ERR1717084_Siegal20_NODE_2622_length_1950_cov_4.13351_1,159,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,9,2,2,2,2,2,4
ERX1787318_ERR1717084_Siegal20_NODE_4390_length_868_cov_8.64699_1,160,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,11,10,10
ERX1787318_ERR1717084_Siegal20_NODE_2348_length_2363_cov_5.09749_1,161,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,24,35,40,41,41,40
ERX1787318_ERR1717084_Siegal20_NODE_2894_length_1642_cov_5.81474_1,162,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,14,17,16,76,84,93
ERX1787318_ERR1717084_Siegal20_NODE_2681_length_1877_cov_14.7283_1,163,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,12,15,20,17,18,19
ERX1787318_ERR1717084_Siegal20_NODE_4019_length_996_cov_3.11265_1,164,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,11,10,6
ERX1787318_ERR1717084_Siegal20_NODE_4818_length_749_cov_2.39914_1,165,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,11,10,10
ERX1787318_ERR1717084_Siegal20_NODE_3295_length_1350_cov_5.98147_1,166,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,6
ERX1787318_ERR1717084_Siegal20_NODE_4186_length_937_cov_5.94785_1,167,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,6
ERX1787318_ERR1717084_Siegal20_NODE_3456_length_1260_cov_21.6315_1,168,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,9,15,20,20,23,19,19,23
ERX1787318_ERR1717084_Siegal20_NODE_2644_length_1921_cov_5.65059_1,169,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,6,8,10,10,82,103,109,114
ERX1787318_ERR1717084_Siegal20_NODE_3835_length_1072_cov_6.40806_2,170,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,12
ERX1787318_ERR1717084_Siegal20_NODE_2310_length_2429_cov_7.14322_1,171,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,6,27,47,55,67,80,87,100
ERX1787318_ERR1717084_Siegal20_NODE_2509_length_2116_cov_9.32508_3,172,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,11,10,10
ERX1787318_ERR1717084_Siegal20_NODE_3814_length_1077_cov_5.15264_1,173,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,38,42,44,44,43,61
ERX1787318_ERR1717084_Siegal20_NODE_5130_length_673_cov_2.65534_1,174,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,2,16,21,24,27,32,32,41
ERX1787318_ERR1717084_Siegal20_NODE_4062_length_976_cov_3.05863_1,175,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,2,13,17,18,18,16,16,17
ERX1787318_ERR1717084_Siegal20_NODE_2616_length_1957_cov_17.0431_1,176,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,6,8,10,10,17,22,22,24
ERX1787318_ERR1717084_Siegal20_NODE_3783_length_1094_cov_2.60154_2,177,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,6
ERX1787318_ERR1717084_Siegal20_NODE_3951_length_1021_cov_2.9089_1,178,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,14,17,16,25,24,104
ERX1787318_ERR1717084_Siegal20_NODE_2283_length_2500_cov_132.449_1,179,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,6,8,10,10,17,22,22,24
ERX1787318_ERR1717084_Siegal20_NODE_2222_length_2627_cov_30.3907_1,180,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,2,13,17,18,18,16,16,17
ERX1787318_ERR1717084_Siegal20_NODE_4119_length_956_cov_4.27858_1,181,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,6
ERX1787318_ERR1717084_Siegal20_NODE_3182_length_1425_cov_44.2869_1,182,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,2,13,17,18,18,16,16,17
ERX1787318_ERR1717084_Siegal20_NODE_4977_length_708_cov_6.61715_1,183,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,7,14,18,19,22,20,20,20
ERX1787318_ERR1717084_Siegal20_NODE_4707_length_779_cov_2.45442_1,184,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,6
ERX1787318_ERR1717084_Siegal20_NODE_177_length_15708_cov_189.321_4,185,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,2,10,16,27,29,29,28,28
ERX1787318_ERR1717084_Siegal20_NODE_3438_length_1267_cov_4.42657_1,186,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,12
ERX1787318_ERR1717084_Siegal20_NODE_3731_length_1121_cov_5.54972_1,187,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,7,14,56,70,94,119,138,174
ERX1787318_ERR1717084_Siegal20_NODE_3452_length_1262_cov_23.1226_1,188,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,6,8,10,10,17,22,22,24
ERX1787318_ERR1717084_Siegal20_NODE_2269_length_2523_cov_42.8517_2,189,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,3,2,29,32,36,33,35,33
ERX1787318_ERR1717084_Siegal20_NODE_1699_length_3981_cov_13.9269_2,190,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,9,15,20,66,88,111,127,159
ERX1787318_ERR1717084_Siegal20_NODE_1605_length_4285_cov_6.68038_3,191,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,1,1,2,2,54,50,48,50
ERX1787318_ERR1717084_Siegal20_NODE_4551_length_821_cov_2.33029_1,192,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,8,11,37,44,50,53,53,52
ERX1787318_ERR1717084_Siegal20_NODE_2731_length_1825_cov_14.5734_1,193,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,7,14,18,19,22,20,20,20
ERX1787318_ERR1717084_Siegal20_NODE_4597_length_807_cov_6.22739_1,194,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,9,15,52,64,81,102,114,139
ERX1787318_ERR1717084_Siegal20_NODE_3402_length_1290_cov_4.1085_1,195,ERX1787318_ERR1717084_Siegal20,assembled,Siegal20,10,28,48,56,72,83,101,117
ERX1787319_ERR1717085_Siegal20_NODE_2035_length_2987_cov_13.1855_1,196,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,32,37,35,36,37,36
ERX1787319_ERR1717085_Siegal20_NODE_2413_length_2155_cov_7.16619_2,197,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_2350_length_2251_cov_8.96903_1,198,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_1559_length_4340_cov_16.6574_2,199,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,7,7,6,6,6,5
ERX1787319_ERR1717085_Siegal20_NODE_2848_length_1519_cov_9.9112_1,200,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_1886_length_3382_cov_19.2979_1,201,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,7,7,6,6,6,5
ERX1787319_ERR1717085_Siegal20_NODE_2694_length_1714_cov_6.54611_1,202,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_2556_length_1913_cov_3.176_1,203,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_1536_length_4412_cov_6.42047_2,204,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,4
ERX1787319_ERR1717085_Siegal20_NODE_1541_length_4393_cov_9.71946_1,205,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_1392_length_4991_cov_16.5912_1,206,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_3002_length_1375_cov_10.2417_1,207,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_1423_length_4822_cov_17.9553_3,208,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,86
ERX1787319_ERR1717085_Siegal20_NODE_2012_length_3050_cov_3.80534_1,209,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,58,32
ERX1787319_ERR1717085_Siegal20_NODE_3014_length_1363_cov_1.9052_1,210,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_3359_length_1103_cov_3.17366_1,211,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_2005_length_3072_cov_14.6258_1,212,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_3001_length_1377_cov_4.77837_2,213,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,4,4,3,3,2
ERX1787319_ERR1717085_Siegal20_NODE_2036_length_2987_cov_4.38813_1,214,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,56,48,38,58
ERX1787319_ERR1717085_Siegal20_NODE_1819_length_3535_cov_4.08678_1,215,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,7,7,6,49,47,46
ERX1787319_ERR1717085_Siegal20_NODE_2558_length_1910_cov_7.38706_1,216,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,24,7,6,39,39,38
ERX1787319_ERR1717085_Siegal20_NODE_2800_length_1572_cov_6.2149_1,217,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,18
ERX1787319_ERR1717085_Siegal20_NODE_4186_length_713_cov_4.49088_1,218,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_2222_length_2542_cov_31.0044_1,219,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,21,18,17,29
ERX1787319_ERR1717085_Siegal20_NODE_3504_length_1003_cov_2.46203_1,220,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_3198_length_1211_cov_21.1721_1,221,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,6,5,5,5,3
ERX1787319_ERR1717085_Siegal20_NODE_2261_length_2431_cov_18.8737_1,222,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,7,14,14,15,15,16
ERX1787319_ERR1717085_Siegal20_NODE_2687_length_1726_cov_13.2729_1,223,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,21,18,17,29
ERX1787319_ERR1717085_Siegal20_NODE_2679_length_1742_cov_1.8441_1,224,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,32
ERX1787319_ERR1717085_Siegal20_NODE_2142_length_2753_cov_20.7617_1,225,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,21,18,17,29
ERX1787319_ERR1717085_Siegal20_NODE_2523_length_1965_cov_3.78429_1,226,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,15,52,92,99,115
ERX1787319_ERR1717085_Siegal20_NODE_3067_length_1320_cov_8.35731_1,227,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,18
ERX1787319_ERR1717085_Siegal20_NODE_1715_length_3817_cov_18.7905_1,228,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_2999_length_1378_cov_7.77173_1,229,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,18
ERX1787319_ERR1717085_Siegal20_NODE_1639_length_4069_cov_8.04559_1,230,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,19,27,55,55
ERX1787319_ERR1717085_Siegal20_NODE_2851_length_1514_cov_43.0322_1,231,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,4,4,3,3,2
ERX1787319_ERR1717085_Siegal20_NODE_2654_length_1775_cov_3.58953_1,232,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,25
ERX1787319_ERR1717085_Siegal20_NODE_3261_length_1163_cov_3.2509_1,233,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,4
ERX1787319_ERR1717085_Siegal20_NODE_3702_length_893_cov_3.59905_1,234,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_1987_length_3136_cov_9.0792_1,235,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,13,13,13,13,11
ERX1787319_ERR1717085_Siegal20_NODE_3039_length_1345_cov_2.29302_1,236,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,19,27,60,60
ERX1787319_ERR1717085_Siegal20_NODE_3224_length_1189_cov_12.1173_2,237,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,4,4,3,3,2
ERX1787319_ERR1717085_Siegal20_NODE_3160_length_1238_cov_6.63905_1,238,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,6,5,5,5,3
ERX1787319_ERR1717085_Siegal20_NODE_1539_length_4398_cov_20.332_1,239,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,15,16,15,21,21,22
ERX1787319_ERR1717085_Siegal20_NODE_3202_length_1210_cov_8.28312_1,240,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,7,6,6,6,5
ERX1787319_ERR1717085_Siegal20_NODE_2375_length_2209_cov_8.039_1,241,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,15,16,15,56,49,44
ERX1787319_ERR1717085_Siegal20_NODE_1943_length_3232_cov_10.8174_2,242,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,24,35,40,41,41,40
ERX1787319_ERR1717085_Siegal20_NODE_2226_length_2538_cov_14.4172_1,243,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,6,5,5,5,3
ERX1787319_ERR1717085_Siegal20_NODE_1287_length_5419_cov_18.9087_1,244,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,29,32,36,33,35,33
ERX1787319_ERR1717085_Siegal20_NODE_2725_length_1669_cov_2.37856_1,245,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,15,16,15,21,21,22
ERX1787319_ERR1717085_Siegal20_NODE_2438_length_2117_cov_4.24539_1,246,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,14,17,16,25,24,103
ERX1787319_ERR1717085_Siegal20_NODE_2040_length_2979_cov_3.27941_1,247,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,33,28,30,63,71,77
ERX1787319_ERR1717085_Siegal20_NODE_2626_length_1816_cov_13.7291_1,248,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,4,4,3,3,2
ERX1787319_ERR1717085_Siegal20_NODE_2549_length_1926_cov_6.92624_1,249,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,4,4,72,68,72
ERX1787319_ERR1717085_Siegal20_NODE_3264_length_1162_cov_6.60614_1,250,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,5,5,6,5,9,8,8,7
ERX1787319_ERR1717085_Siegal20_NODE_2668_length_1762_cov_5.61687_1,251,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,25
ERX1787319_ERR1717085_Siegal20_NODE_2562_length_1906_cov_5.27175_1,252,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,6,5,5,5,3
ERX1787319_ERR1717085_Siegal20_NODE_2067_length_2917_cov_11.29_1,253,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,12,15,20,17,18,19
ERX1787319_ERR1717085_Siegal20_NODE_1975_length_3158_cov_3.84177_3,254,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,4
ERX1787319_ERR1717085_Siegal20_NODE_3791_length_854_cov_3.86733_1,255,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_3631_length_931_cov_2.38014_1,256,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,32
ERX1787319_ERR1717085_Siegal20_NODE_2267_length_2402_cov_13.6221_2,257,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,4,4,3,3,2
ERX1787319_ERR1717085_Siegal20_NODE_1869_length_3425_cov_10.7792_1,258,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,12,39,43,43,42,43
ERX1787319_ERR1717085_Siegal20_NODE_2101_length_2841_cov_4.6967_1,259,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,14,17,16,25,24,62
ERX1787319_ERR1717085_Siegal20_NODE_2859_length_1507_cov_5.36983_1,260,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787319_ERR1717085_Siegal20_NODE_4416_length_635_cov_10.6672_1,261,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,26,26,31,30,27,27
ERX1787319_ERR1717085_Siegal20_NODE_1852_length_3471_cov_8.92477_1,262,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,12,35,38,41,42,51,47
ERX1787319_ERR1717085_Siegal20_NODE_2828_length_1536_cov_2.43417_1,263,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,5,5,28,31,37,34,36,34
ERX1787319_ERR1717085_Siegal20_NODE_2340_length_2262_cov_47.0634_1,264,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,36,30,32,58,61,120
ERX1787319_ERR1717085_Siegal20_NODE_773_length_8445_cov_24.9325_1,265,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,6,5,5,5,3
ERX1787319_ERR1717085_Siegal20_NODE_1373_length_5083_cov_31.5446_1,266,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,36,30,32,58,61,110
ERX1787319_ERR1717085_Siegal20_NODE_1838_length_3489_cov_5.659_2,267,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,21,18,17,54
ERX1787319_ERR1717085_Siegal20_NODE_2483_length_2041_cov_7.91541_1,268,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,38,42,44,44,43,61
ERX1787319_ERR1717085_Siegal20_NODE_1715_length_3817_cov_18.7905_2,269,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,2,4,30,32,61,69,73
ERX1787319_ERR1717085_Siegal20_NODE_2507_length_1997_cov_5.7863_1,270,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,3,4,5,6,5,5,5,3
ERX1787319_ERR1717085_Siegal20_NODE_4016_length_772_cov_2.00837_1,271,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_2161_length_2702_cov_6.99207_1,272,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,33,28,30,60,63,67
ERX1787319_ERR1717085_Siegal20_NODE_2911_length_1457_cov_3.54208_1,273,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,13,12,11,12,12,13
ERX1787319_ERR1717085_Siegal20_NODE_3057_length_1324_cov_3.36249_1,274,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_1975_length_3158_cov_3.84177_1,275,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,4
ERX1787319_ERR1717085_Siegal20_NODE_4321_length_666_cov_4.29296_1,276,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,4
ERX1787319_ERR1717085_Siegal20_NODE_1423_length_4822_cov_17.9553_1,277,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,86
ERX1787319_ERR1717085_Siegal20_NODE_4283_length_683_cov_2.61465_1,278,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,5,5,6,5,10,10,9,9
ERX1787319_ERR1717085_Siegal20_NODE_2488_length_2031_cov_8.79909_1,279,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,7,9,9,8,9,11,15
ERX1787319_ERR1717085_Siegal20_NODE_3836_length_835_cov_2.27308_1,280,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,18,25,25,28,28,25,26
ERX1787319_ERR1717085_Siegal20_NODE_3161_length_1238_cov_8.0279_1,281,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,14,2,19,69,79,85
ERX1787319_ERR1717085_Siegal20_NODE_3876_length_821_cov_1.9282_1,282,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,2,2,2,2,2,25
ERX1787319_ERR1717085_Siegal20_NODE_1717_length_3814_cov_3.75924_1,283,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,22,41,47,62,74,83,90
ERX1787319_ERR1717085_Siegal20_NODE_4027_length_770_cov_3.13427_1,284,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,13,12,11,12,12,13
ERX1787319_ERR1717085_Siegal20_NODE_2199_length_2610_cov_15.6207_1,285,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,9,15,20,20,101,129,150,194
ERX1787319_ERR1717085_Siegal20_NODE_3177_length_1228_cov_2.63512_1,286,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,16,21,24,27,94,102,119
ERX1787319_ERR1717085_Siegal20_NODE_3874_length_822_cov_2.08475_1,287,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_4374_length_649_cov_2.64646_1,288,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_2984_length_1392_cov_2.17427_1,289,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,14,17,16,76,84,93
ERX1787319_ERR1717085_Siegal20_NODE_2753_length_1642_cov_7.35791_1,290,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,4,3,3,3,3,11,10,10
ERX1787319_ERR1717085_Siegal20_NODE_3712_length_888_cov_2.11044_1,291,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_3855_length_829_cov_3.2261_1,292,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_2864_length_1502_cov_3.20249_1,293,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,8,11,30,33,38,35,34,42
ERX1787319_ERR1717085_Siegal20_NODE_3213_length_1198_cov_11.8224_1,294,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,13,17,18,18,16,16,17
ERX1787319_ERR1717085_Siegal20_NODE_3232_length_1183_cov_3.25443_1,295,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,12
ERX1787319_ERR1717085_Siegal20_NODE_1890_length_3366_cov_80.5545_1,296,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,0,0,0,0,0,0,0,0
ERX1787319_ERR1717085_Siegal20_NODE_3644_length_927_cov_4.15711_1,297,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_3754_length_870_cov_3.10307_1,298,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_2544_length_1937_cov_7.49203_1,299,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,4,3,3,3,3,4,4,12
ERX1787319_ERR1717085_Siegal20_NODE_2656_length_1775_cov_5.46744_1,300,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,6,8,10,10,49,40,40,65
ERX1787319_ERR1717085_Siegal20_NODE_3899_length_812_cov_2.26552_1,301,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_3144_length_1258_cov_16.1089_2,302,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,1,1,26,26,31,30,27,27
ERX1787319_ERR1717085_Siegal20_NODE_102_length_20959_cov_118.874_5,303,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,10,16,27,29,29,28,28
ERX1787319_ERR1717085_Siegal20_NODE_4303_length_673_cov_2.36084_1,304,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,2,6,8,8,7,7,7,8
ERX1787319_ERR1717085_Siegal20_NODE_2407_length_2160_cov_4.64561_1,305,ERX1787319_ERR1717085_Siegal20,assembled,Siegal20,0,0,0,0,0,0,0,0
ERX1787320_ERR1717086_Siegal20_NODE_2115_length_2559_cov_8.03874_2,306,ERX1787320_ERR1717086_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
ERX1787320_ERR1717086_Siegal20_NODE_2380_length_2004_cov_9.78604_1,307,ERX1787320_ERR1717086_Siegal20,assembled,Siegal20,1,1,1,1,1,1,1,1
