"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCHAS_0106300","PCHAS_0106300.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:242,025..244,999(+)","MYND-type zinc finger protein, putative","no","null","PCHAS_0106300","Previous IDs: PC000664.00.0;PC000806.02.0;PC300643.00.0;PCAS_010630;PCHAS_010630","MYND-type zinc finger protein, putative","01","PCHAS_01_v3:242025..244999(+)","PCHAS_01_v3","46","OG6_104592","0","16","16","1","null","null","forward","protein coding","No","1422"
"PCHAS_0106400","PCHAS_0106400.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:245,535..246,821(-)","RING zinc finger protein, putative","no","null","PCHAS_0106400","Previous IDs: PC000110.05.0;PC301635.00.0;PCAS_010640;PCHAS_010640","RING zinc finger protein, putative","01","PCHAS_01_v3:245535..246821(-)","PCHAS_01_v3","44","OG6_130930","0","2","2","1","null","null","reverse","protein coding","No","1152"
"PCHAS_0106500","PCHAS_0106500.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:247,836..249,248(+)","uroporphyrinogen III decarboxylase, putative","no","UROD","PCHAS_0106500","Previous IDs: PC000094.01.0;PC402167.00.0;PCAS_010650;PCHAS_010650","uroporphyrinogen III decarboxylase, putative","01","PCHAS_01_v3:247836..249248(+)","PCHAS_01_v3","44","OG6_100829","0","2","2","1","null","null","forward","protein coding","No","1263"
"PCHAS_0106600","PCHAS_0106600.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:249,724..253,000(-)","G-protein associated signal transduction protein, putative","no","null","PCHAS_0106600","Previous IDs: PC000069.05.0;PC000095.01.0;PC000811.02.0;PC301880.00.0;PCAS_010660;PCHAS_010660","G-protein associated signal transduction protein, putative","01","PCHAS_01_v3:249724..253000(-)","PCHAS_01_v3","46","OG6_100965","0","13","13","1","null","null","reverse","protein coding","No","1902"
"PCHAS_0106700","PCHAS_0106700.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:254,162..255,604(+)","4-hydroxybenzoate polyprenyltransferase, putative","no","COQ2","PCHAS_0106700","Previous IDs: PC000068.05.0;PC300737.00.0;PCAS_010670;PCHAS_010670","4-hydroxybenzoate polyprenyltransferase, putative","01","PCHAS_01_v3:254162..255604(+)","PCHAS_01_v3","44","OG6_101249","0","1","1","1","null","null","forward","protein coding","No","1443"
"PCHAS_0106800","PCHAS_0106800.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:255,894..258,648(-)","spindle assembly abnormal protein 6, putative","no","SAS6","PCHAS_0106800","Previous IDs: PC000067.05.0;PC301710.00.0;PC401067.00.0;PCAS_010680;PCHAS_010680","spindle assembly abnormal protein 6, putative","01","PCHAS_01_v3:255894..258648(-)","PCHAS_01_v3","49","OG6_104016","0","5","5","1","null","null","reverse","protein coding","No","2247"
"PCHAS_0106900","PCHAS_0106900.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:263,099..269,428(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0106900","Previous IDs: PC000475.04.0;PC001208.02.0;PC106445.00.0;PC401628.00.0;PCAS_010690;PCHAS_010690","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:263099..269428(+)","PCHAS_01_v3","46","OG6_156452","0","1","1","1","null","null","forward","protein coding","No","6330"
"PCHAS_0107000","PCHAS_0107000.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:270,258..272,066(-)","GTP-binding protein, putative","no","null","PCHAS_0107000","Previous IDs: PC000101.01.0;PC300801.00.0;PCAS_010700;PCHAS_010700","GTP-binding protein, putative","01","PCHAS_01_v3:270258..272066(-)","PCHAS_01_v3","30","OG6_532823","0","2","2","1","null","null","reverse","protein coding","No","1653"
"PCHAS_0107100","PCHAS_0107100.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:272,928..275,264(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0107100","Previous IDs: PC000326.02.0;PC000707.01.0;PC301311.00.0;PCAS_010710;PCHAS_010710","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:272928..275264(+)","PCHAS_01_v3","41","OG6_533084","0","1","1","1","null","null","forward","protein coding","No","2337"
"PCHAS_0107200","PCHAS_0107200.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:275,526..277,726(-)","diphthine methyltransferase, putative","no","DPH7","PCHAS_0107200","Previous IDs: PC000327.02.0;PC301041.00.0;PCAS_010720;PCHAS_010720","diphthine methyltransferase, putative","01","PCHAS_01_v3:275526..277726(-)","PCHAS_01_v3","43","OG6_103086","0","12","12","1","null","null","reverse","protein coding","No","1050"
"PCHAS_0107300","PCHAS_0107300.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:278,276..281,749(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0107300","Previous IDs: PC000403.02.0;PC301040.00.0;PCAS_010730;PCHAS_010730","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:278276..281749(+)","PCHAS_01_v3","46","OG6_155931","0","1","1","1","null","null","forward","protein coding","No","3474"
"PCHAS_0107400","PCHAS_0107400.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:281,878..282,772(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0107400","Previous IDs: PC000404.02.0;PCAS_010740;PCHAS_010740","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:281878..282772(-)","PCHAS_01_v3","45","OG6_532729","0","4","4","1","null","null","reverse","protein coding","No","477"
"PCHAS_0107500","PCHAS_0107500.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:283,203..286,253(+)","heptatricopeptide repeat-containing protein, putative","no","null","PCHAS_0107500","Previous IDs: PC000137.01.0;PC000722.04.0;PC302538.00.0;PCAS_010750;PCHAS_010750","heptatricopeptide repeat-containing protein, putative","01","PCHAS_01_v3:283203..286253(+)","PCHAS_01_v3","34","OG6_533584","0","1","1","1","null","null","forward","protein coding","No","3051"
"PCHAS_0107550","PCHAS_0107550.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:286,787..288,157(+)","sorting assembly machinery 50 kDa subunit, putative","no","SAM50","PCHAS_0107550","Previous IDs: PC000137.01.0;PC000722.04.0;PC302538.00.0;PCAS_010750;PCHAS_010755","sorting assembly machinery 50 kDa subunit, putative","01","PCHAS_01_v3:286787..288157(+)","PCHAS_01_v3","44","OG6_102372","0","1","1","1","null","null","forward","protein coding","No","1371"
"PCHAS_0107600","PCHAS_0107600.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:288,603..289,032(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0107600","Previous IDs: PC000138.01.0;PCAS_010760;PCHAS_010760","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:288603..289032(-)","PCHAS_01_v3","45","OG6_533316","0","2","2","1","null","null","reverse","protein coding","No","321"
"PCHAS_0107700","PCHAS_0107700.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:290,078..290,889(-)","proteasome subunit alpha type-2, putative","no","null","PCHAS_0107700","Previous IDs: PC000536.01.0;PC301501.00.0;PCAS_010770;PCHAS_010770","proteasome subunit alpha type-2, putative","01","PCHAS_01_v3:290078..290889(-)","PCHAS_01_v3","43","OG6_101969","0","2","2","1","null","null","reverse","protein coding","No","708"
"PCHAS_0107800","PCHAS_0107800.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:292,632..293,589(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0107800","Previous IDs: PCHAS_010780","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:292632..293589(+)","PCHAS_01_v3","3","OG6r1_118661","0","2","2","1","null","null","forward","protein coding","No","603"
"PCHAS_0107900","PCHAS_0107900.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:294,975..296,692(+)","T-complex protein 1 subunit zeta, putative","no","CCT6","PCHAS_0107900","Previous IDs: PC000439.00.0;PC001184.02.0;PC302325.00.0;PCAS_010790;PCHAS_010790","T-complex protein 1 subunit zeta, putative","01","PCHAS_01_v3:294975..296692(+)","PCHAS_01_v3","43","OG6_101716","0","2","2","1","null","null","forward","protein coding","No","1632"
"PCHAS_0108000","PCHAS_0108000.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:298,818..300,062(+)","ornithine aminotransferase, putative","no","OAT","PCHAS_0108000","Previous IDs: PC001183.02.0;PCAS_010800;PCHAS_010800","ornithine aminotransferase, putative","01","PCHAS_01_v3:298818..300062(+)","PCHAS_01_v3","44","OG6_100416","0","1","1","1","null","null","forward","protein coding","No","1245"
"PCHAS_0108100","PCHAS_0108100.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:301,180..303,930(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0108100","Previous IDs: PC000177.00.0;PCAS_010810;PCHAS_010810","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:301180..303930(+)","PCHAS_01_v3","37","OG6_533691","0","2","2","1","null","null","forward","protein coding","No","2592"
"PCHAS_0108200","PCHAS_0108200.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:305,894..322,117(+)","nucleoporin NUP637, putative","no","NUP637","PCHAS_0108200","Previous IDs: PC000058.03.0;PC000076.04.0;PC000643.01.0;PC000857.01.0;PC001272.02.0;PC107220.00.0;PC300075.00.0;PC300226.00.0;PC300372.00.0;PCAS_010820;PCHAS_010820","nucleoporin NUP637, putative","01","PCHAS_01_v3:305894..322117(+)","PCHAS_01_v3","6","OG6_101756","0","1","1","1","null","null","forward","protein coding","No","16224"
"PCHAS_0108300","PCHAS_0108300.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:322,704..324,408(-)","zinc transporter ZIP1, putative","no","ZIP1","PCHAS_0108300","Previous IDs: PC000437.02.0;PC001273.02.0;PCAS_010830;PCHAS_010830","zinc transporter ZIP1, putative","01","PCHAS_01_v3:322704..324408(-)","PCHAS_01_v3","46","OG6_100840","0","7","7","1","null","null","reverse","protein coding","No","1017"
"PCHAS_0108400","PCHAS_0108400.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:325,889..327,398(+)","citrate synthase-like protein, putative","no","null","PCHAS_0108400","Previous IDs: PC000338.03.0;PC000862.01.0;PCAS_010840;PCHAS_010840","citrate synthase-like protein, putative","01","PCHAS_01_v3:325889..327398(+)","PCHAS_01_v3","44","OG6_215332","0","2","2","1","null","null","forward","protein coding","No","1329"
"PCHAS_0108500","PCHAS_0108500.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:328,504..330,834(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0108500","Previous IDs: PC000105.03.0;PC000863.01.0;PC103100.00.0;PC403219.00.0;PCAS_010850;PCHAS_010850","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:328504..330834(+)","PCHAS_01_v3","7","OG6r1_106470","0","2","2","1","null","null","forward","protein coding","No","2178"
"PCHAS_0108600","PCHAS_0108600.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:331,258..333,042(-)","mitochondrial cardiolipin synthase, putative","no","CLS","PCHAS_0108600","Previous IDs: PC000861.01.0;PCAS_010860;PCHAS_010860","mitochondrial cardiolipin synthase, putative","01","PCHAS_01_v3:331258..333042(-)","PCHAS_01_v3","45","OG6_106810","0","1","1","1","null","null","reverse","protein coding","No","1785"
"PCHAS_0108700","PCHAS_0108700.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:334,142..338,532(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0108700","Previous IDs: PC103096.00.0;PC103097.00.0;PCAS_010870;PCHAS_010870","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:334142..338532(+)","PCHAS_01_v3","46","OG6_532386","0","10","10","1","null","null","forward","protein coding","No","3336"
"PCHAS_0108800","PCHAS_0108800.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:340,350..345,251(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0108800","Previous IDs: PC000334.00.0;PC301035.00.0;PC401602.00.0;PCAS_010880;PCHAS_010880","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:340350..345251(+)","PCHAS_01_v3","0","OG6r1_330908","0","3","3","1","null","null","forward","protein coding","No","4707"
"PCHAS_0108900","PCHAS_0108900.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:346,185..347,411(-)","palmitoyltransferase DHHC2, putative","no","DHHC2","PCHAS_0108900","Previous IDs: PC000444.03.0;PC301976.00.0;PCAS_010890;PCHAS_010890","palmitoyltransferase DHHC2, putative","01","PCHAS_01_v3:346185..347411(-)","PCHAS_01_v3","134","OG6_100499","2","4","4","1","null","null","reverse","protein coding","No","855"
"PCHAS_0109000","PCHAS_0109000.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:350,284..355,455(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0109000","Previous IDs: PC001106.02.0;PC300686.00.0;PCAS_010900;PCHAS_010900","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:350284..355455(+)","PCHAS_01_v3","40","OG6_533346","0","1","1","1","null","null","forward","protein coding","No","5172"
"PCHAS_0109100","PCHAS_0109100.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:356,115..357,282(+)","mitochondrial ribosomal protein L19 precursor, putative","no","null","PCHAS_0109100","Previous IDs: PC000149.04.0;PCAS_010910;PCHAS_010910","mitochondrial ribosomal protein L19 precursor, putative","01","PCHAS_01_v3:356115..357282(+)","PCHAS_01_v3","44","OG6_101282","0","3","3","1","null","null","forward","protein coding","No","957"
"PCHAS_0109200","PCHAS_0109200.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:357,475..359,176(-)","pre-mRNA-splicing factor SLU7, putative","no","SLU7","PCHAS_0109200","Previous IDs: PC000150.04.0;PC302408.00.0;PCAS_010920;PCHAS_010920","pre-mRNA-splicing factor SLU7, putative","01","PCHAS_01_v3:357475..359176(-)","PCHAS_01_v3","44","OG6_101940","0","3","3","1","null","null","reverse","protein coding","No","1293"
"PCHAS_0109300","PCHAS_0109300.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:360,347..361,777(-)","RNA-binding protein 25, putative","no","RBM25","PCHAS_0109300","Previous IDs: PC000145.04.0;PCAS_010930;PCHAS_010930","RNA-binding protein 25, putative","01","PCHAS_01_v3:360347..361777(-)","PCHAS_01_v3","136","OG6_130353","9","1","1","1","null","null","reverse","protein coding","No","1431"
"PCHAS_0109400","PCHAS_0109400.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:365,775..366,185(+)","histone H3, putative","no","null","PCHAS_0109400","Previous IDs: PCHAS_010940","histone H3, putative","01","PCHAS_01_v3:365775..366185(+)","PCHAS_01_v3","88","OG6_100119","1","1","1","1","null","null","forward","protein coding","No","411"
"PCHAS_0109500","PCHAS_0109500.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:366,694..367,268(-)","peptidyl-tRNA hydrolase PTRHD1, putative","no","null","PCHAS_0109500","Previous IDs: PCHAS_010950","peptidyl-tRNA hydrolase PTRHD1, putative","01","PCHAS_01_v3:366694..367268(-)","PCHAS_01_v3","44","OG6_104361","0","2","2","1","null","null","reverse","protein coding","No","372"
"PCHAS_0109600","PCHAS_0109600.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:368,992..369,972(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_0109600","Previous IDs: PC000216.04.0;PC107187.00.0;PCAS_010960;PCHAS_010960","conserved Plasmodium protein, unknown function","01","PCHAS_01_v3:368992..369972(+)","PCHAS_01_v3","41","OG6_533260","0","3","3","1","null","null","forward","protein coding","No","258"
"PCHAS_0109700","PCHAS_0109700.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:370,204..372,213(+)","transketolase, putative","no","TK","PCHAS_0109700","Previous IDs: PC000215.04.0;PC301852.00.0;PCAS_010970;PCHAS_010970","transketolase, putative","01","PCHAS_01_v3:370204..372213(+)","PCHAS_01_v3","44","OG6_100329","0","1","1","1","null","null","forward","protein coding","No","2010"
"PCHAS_0109800","PCHAS_0109800.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:372,930..376,373(-)","transcription elongation factor SPT5, putative","no","SPT5","PCHAS_0109800","Previous IDs: PC000191.05.0;PC000393.02.0;PC000425.00.0;PCAS_010980;PCHAS_010980","transcription elongation factor SPT5, putative","01","PCHAS_01_v3:372930..376373(-)","PCHAS_01_v3","48","OG6_101219","0","1","1","1","null","null","reverse","protein coding","No","3444"
"PCHAS_0109900","PCHAS_0109900.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:377,965..379,098(-)","SNARE associated Golgi protein, putative","no","null","PCHAS_0109900","Previous IDs: PC000264.04.0;PC102833.00.0;PCAS_010990;PCHAS_010990","SNARE associated Golgi protein, putative","01","PCHAS_01_v3:377965..379098(-)","PCHAS_01_v3","45","OG6_102890","0","3","3","1","null","null","reverse","protein coding","No","867"
"PCHAS_0110000","PCHAS_0110000.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:380,603..380,869(-)","succinate dehydrogenase subunit 3, putative","no","SDH3","PCHAS_0110000","Previous IDs: PC000165.02.0;PCAS_011000;PCHAS_011000","succinate dehydrogenase subunit 3, putative","01","PCHAS_01_v3:380603..380869(-)","PCHAS_01_v3","44","OG6_215333","0","1","1","1","null","null","reverse","protein coding","No","267"
"PCHAS_0110100","PCHAS_0110100.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:381,856..382,953(+)","AP2 domain transcription factor, putative","no","ApiAP2","PCHAS_0110100","Previous IDs: PC000164.02.0;PC302090.00.0;PCAS_011010;PCHAS_011010","AP2 domain transcription factor, putative","01","PCHAS_01_v3:381856..382953(+)","PCHAS_01_v3","42","OG6_156453","0","3","3","1","null","null","forward","protein coding","No","840"
"PCHAS_0110200","PCHAS_0110200.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:384,160..385,284(+)","ATP synthase-associated protein, putative","no","null","PCHAS_0110200","Previous IDs: PC000309.03.0;PC000800.00.0;PCAS_011020;PCHAS_011020","ATP synthase-associated protein, putative","01","PCHAS_01_v3:384160..385284(+)","PCHAS_01_v3","44","OG6_139515","0","3","3","1","null","null","forward","protein coding","No","843"
"PCHAS_0110300","PCHAS_0110300.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:385,641..387,956(-)","SWIB/MDM2 domain-containing protein, putative","no","SWIB","PCHAS_0110300","Previous IDs: PC000200.03.0;PC000247.01.0;PC101482.00.0;PC300594.00.0;PCAS_011030;PCHAS_011030","SWIB/MDM2 domain-containing protein, putative","01","PCHAS_01_v3:385641..387956(-)","PCHAS_01_v3","44","OG6_100964","0","1","1","1","null","null","reverse","protein coding","No","2316"
"PCHAS_0110400","PCHAS_0110400.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:394,491..395,600(-)","conserved protein, unknown function","no","null","PCHAS_0110400","Previous IDs: PCHAS_011040","conserved protein, unknown function","01","PCHAS_01_v3:394491..395600(-)","PCHAS_01_v3","44","OG6_148525","0","1","1","1","null","null","reverse","protein coding","No","1110"
"PCHAS_0110500","PCHAS_0110500.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:396,940..398,853(-)","basal complex transmembrane protein 1, putative","no","BTP1","PCHAS_0110500","Previous IDs: PCHAS_011050","basal complex transmembrane protein 1, putative","01","PCHAS_01_v3:396940..398853(-)","PCHAS_01_v3","0","OG6r1_330910","0","1","1","1","null","null","reverse","protein coding","No","1914"
"PCHAS_0110600","PCHAS_0110600.1","Plasmodium chabaudi chabaudi","PCHAS_01_v3:400,127..400,613(-)","60S ribosomal protein L39, putative","no","null","PCHAS_0110600","Previous IDs: PCHAS_011060","60S ribosomal protein L39, putative","01","PCHAS_01_v3:400127..400613(-)","PCHAS_01_v3","41","OG6_101109","0","3","3","1","null","null","reverse","protein coding","No","156"
